Timestamp,SimTime_s,Speed_kmh,RPM,Torque_Nm,Current_A,MaxCurrent_A,Power_W,Efficiency_pct,Throttle_pct,Battery_SOC_pct,Battery_Voltage_V,Battery_Current_A,Battery_Temp_C,Battery_Power_W,Battery_CRate,Battery_Energy_Wh,Motor_Temp_C,Lap,LapPosition_m,TotalDistance_m,TimeMultiplier
2026-02-03 22:40:26.762,678.05,26.82,355,0.000,0.00,0.00,0.0,84.4,0.0,95.35,58.02,0.00,26.1,0.0,0.000,1031.2,22.0,1,1548.5,5748.5,20.0
2026-02-03 22:40:26.811,679.05,26.61,352,0.000,0.00,0.00,0.0,84.4,0.0,95.35,58.02,0.00,26.0,0.0,0.000,1031.2,22.0,1,1555.9,5755.9,20.0
2026-02-03 22:40:26.862,680.05,26.98,357,5.536,11.53,0.00,220.5,92.2,0.0,95.33,57.44,11.53,26.1,662.4,0.549,1031.0,22.0,1,1563.4,5763.4,20.0
2026-02-03 22:40:26.912,681.05,27.33,362,5.347,11.14,0.00,216.4,92.0,0.0,95.32,57.46,11.14,26.1,640.0,0.530,1030.8,22.0,1,1571.0,5771.0,20.0
2026-02-03 22:40:26.962,682.05,27.67,366,5.168,10.77,0.00,212.4,91.8,0.0,95.30,57.47,10.77,26.1,618.7,0.513,1030.7,22.0,1,1578.7,5778.7,20.0
2026-02-03 22:40:27.012,683.05,27.98,371,4.997,10.41,0.00,208.2,91.6,0.0,95.29,57.49,10.41,26.1,598.5,0.496,1030.5,22.0,1,1586.4,5786.4,20.0
2026-02-03 22:40:27.062,684.05,28.28,375,4.834,10.07,0.00,204.1,91.5,0.0,95.28,57.50,10.07,26.1,579.1,0.480,1030.3,22.0,1,1594.3,5794.3,20.0
2026-02-03 22:40:27.112,685.05,28.56,378,4.679,9.75,0.00,200.0,91.3,0.0,95.26,57.52,9.75,26.1,560.7,0.464,1030.2,22.0,1,1602.2,5802.2,20.0
2026-02-03 22:40:27.162,686.05,28.82,382,4.532,9.44,0.00,195.9,91.2,0.0,95.25,57.53,9.44,26.1,543.1,0.450,1030.0,22.0,1,1610.2,5810.2,20.0
2026-02-03 22:40:27.211,687.05,29.06,385,4.391,9.15,0.00,191.9,91.0,0.0,95.24,57.54,9.15,26.1,526.4,0.436,1029.9,22.0,1,1618.3,5818.3,20.0
2026-02-03 22:40:27.261,688.05,29.30,388,4.256,8.87,0.00,187.9,90.9,0.0,95.23,57.55,8.87,26.1,510.3,0.422,1029.7,22.0,1,1626.4,5826.4,20.0
2026-02-03 22:40:27.312,689.05,29.52,391,4.195,8.74,0.00,186.8,90.8,0.0,95.21,57.56,8.74,26.1,503.0,0.416,1029.6,22.0,1,1634.6,5834.6,20.0
2026-02-03 22:40:27.362,690.05,29.73,394,4.069,8.48,0.00,182.9,90.7,0.0,95.20,57.57,8.48,26.1,488.1,0.404,1029.5,22.0,1,1642.9,5842.9,20.0
2026-02-03 22:40:27.412,691.05,29.93,396,3.949,8.23,0.00,179.0,90.5,0.0,95.19,57.58,8.23,26.1,473.7,0.392,1029.3,22.0,1,1651.2,5851.2,20.0
2026-02-03 22:40:27.461,692.05,30.12,399,3.899,8.12,0.00,178.0,90.5,0.0,95.18,57.58,8.12,26.1,467.7,0.387,1029.2,22.0,1,1659.6,5859.6,20.0
2026-02-03 22:40:27.512,693.05,30.30,401,3.786,7.89,0.00,174.1,90.4,0.0,95.17,57.59,7.89,26.1,454.2,0.376,1029.1,22.0,1,1668.0,5868.0,20.0
2026-02-03 22:40:27.562,694.05,30.35,402,2.536,5.28,0.00,117.7,90.0,0.0,95.16,57.72,5.28,26.1,305.0,0.252,1029.0,22.0,1,1676.4,5876.4,20.0
2026-02-03 22:40:27.612,695.05,30.39,403,2.528,5.27,0.00,117.6,90.0,0.0,95.16,57.72,5.27,26.1,304.1,0.251,1028.9,22.0,1,1684.9,5884.9,20.0
2026-02-03 22:40:27.662,696.05,30.43,403,2.521,5.25,0.00,117.4,90.0,0.0,95.15,57.72,5.25,26.1,303.1,0.250,1028.8,22.0,1,1693.3,5893.3,20.0
2026-02-03 22:40:27.711,697.05,30.48,404,2.513,5.24,0.00,117.2,90.0,0.0,95.14,57.72,5.24,26.1,302.2,0.249,1028.7,22.0,1,1701.8,5901.8,20.0
2026-02-03 22:40:27.762,698.05,30.25,401,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1710.2,5910.2,20.0
2026-02-03 22:40:27.812,699.05,30.03,398,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1718.5,5918.5,20.0
2026-02-03 22:40:27.862,700.05,29.81,395,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1726.8,5926.8,20.0
2026-02-03 22:40:27.911,701.05,29.59,392,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1735.0,5935.0,20.0
2026-02-03 22:40:27.962,702.05,29.37,389,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1743.2,5943.2,20.0
2026-02-03 22:40:28.012,703.05,29.15,386,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1751.3,5951.3,20.0
2026-02-03 22:40:28.062,704.05,28.93,383,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1759.3,5959.3,20.0
2026-02-03 22:40:28.111,705.05,28.71,380,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1767.3,5967.3,20.0
2026-02-03 22:40:28.162,706.05,28.49,377,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1775.2,5975.2,20.0
2026-02-03 22:40:28.212,707.05,28.28,375,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1783.1,5983.1,20.0
2026-02-03 22:40:28.262,708.05,28.06,372,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1790.9,5990.9,20.0
2026-02-03 22:40:28.311,709.05,27.84,369,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1798.6,5998.6,20.0
2026-02-03 22:40:28.362,710.05,27.63,366,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1806.3,6006.3,20.0
2026-02-03 22:40:28.412,711.05,27.41,363,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1813.9,6013.9,20.0
2026-02-03 22:40:28.462,712.05,27.20,360,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1821.4,6021.4,20.0
2026-02-03 22:40:28.512,713.05,26.99,357,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.7,22.0,1,1828.9,6028.9,20.0
2026-02-03 22:40:28.561,714.05,27.08,359,2.944,6.13,0.00,122.5,89.5,0.0,95.14,57.68,6.13,26.1,353.7,0.292,1028.6,22.0,1,1836.5,6036.5,20.0
2026-02-03 22:40:28.612,715.05,26.87,356,0.000,0.00,0.00,0.0,84.4,0.0,95.14,57.98,0.00,26.1,0.0,0.000,1028.6,22.0,1,1843.9,6043.9,20.0
2026-02-03 22:40:28.662,716.05,26.97,357,2.962,6.17,0.00,122.7,89.5,0.0,95.13,57.67,6.17,26.1,355.9,0.294,1028.5,22.0,1,1851.4,6051.4,20.0
2026-02-03 22:40:28.712,717.05,27.07,359,2.946,6.14,0.00,122.5,89.5,0.0,95.12,57.67,6.14,26.1,354.0,0.292,1028.4,22.0,1,1858.9,6058.9,20.0
2026-02-03 22:40:28.762,718.05,26.86,356,0.000,0.00,0.00,0.0,84.4,0.0,95.12,57.98,0.00,26.1,0.0,0.000,1028.4,22.0,1,1866.4,6066.4,20.0
2026-02-03 22:40:28.812,719.05,26.96,357,2.964,6.18,0.00,122.7,89.5,0.0,95.11,57.67,6.18,26.1,356.2,0.294,1028.3,22.0,1,1873.9,6073.9,20.0
2026-02-03 22:40:28.862,720.05,27.06,358,2.948,6.14,0.00,122.6,89.5,0.0,95.10,57.67,6.14,26.1,354.2,0.292,1028.2,22.0,1,1881.4,6081.4,20.0
2026-02-03 22:40:28.911,721.05,26.85,356,0.000,0.00,0.00,0.0,84.4,0.0,95.10,57.98,0.00,26.1,0.0,0.000,1028.2,22.0,1,1888.9,6088.9,20.0
2026-02-03 22:40:28.961,722.05,26.95,357,2.966,6.18,0.00,122.8,89.5,0.0,95.09,57.67,6.18,26.1,356.4,0.294,1028.1,22.0,1,1896.3,6096.3,20.0
2026-02-03 22:40:29.012,723.05,27.05,358,2.950,6.15,0.00,122.6,89.5,0.0,95.09,57.67,6.15,26.1,354.4,0.293,1028.0,22.0,1,1903.9,6103.9,20.0
2026-02-03 22:40:29.062,724.05,27.27,361,4.092,8.53,0.00,168.4,90.7,0.0,95.08,57.55,8.53,26.1,490.6,0.406,1027.9,22.0,1,1911.4,6111.4,20.0
2026-02-03 22:40:29.112,725.05,27.48,364,4.043,8.42,0.00,167.8,90.6,0.0,95.06,57.55,8.42,26.1,484.7,0.401,1027.8,22.0,1,1919.1,6119.1,20.0
2026-02-03 22:40:29.162,726.05,27.68,367,3.919,8.16,0.00,164.2,90.5,0.0,95.05,57.56,8.16,26.1,470.0,0.389,1027.6,22.0,1,1926.8,6126.8,20.0
2026-02-03 22:40:29.212,727.05,27.87,369,3.800,7.92,0.00,160.6,90.4,0.0,95.04,57.57,7.92,26.1,455.8,0.377,1027.5,22.0,1,1934.5,6134.5,20.0
2026-02-03 22:40:29.262,728.05,28.05,372,3.760,7.83,0.00,160.1,90.3,0.0,95.03,57.57,7.83,26.1,451.0,0.373,1027.4,22.0,1,1942.3,6142.3,20.0
2026-02-03 22:40:29.312,729.05,28.14,373,2.845,5.93,0.00,121.8,90.4,0.0,95.02,57.67,5.93,26.1,341.8,0.282,1027.3,22.0,1,1950.1,6150.1,20.0
2026-02-03 22:40:29.362,730.05,28.22,374,2.831,5.90,0.00,121.6,90.4,0.0,95.02,57.67,5.90,26.1,340.1,0.281,1027.2,22.0,1,1957.9,6157.9,20.0
2026-02-03 22:40:29.412,731.05,28.30,375,2.817,5.87,0.00,121.4,90.3,0.0,95.01,57.67,5.87,26.1,338.4,0.279,1027.1,22.0,1,1965.8,6165.8,20.0
2026-02-03 22:40:29.462,732.05,28.38,376,2.803,5.84,0.00,121.2,90.3,0.0,95.00,57.67,5.84,26.1,336.8,0.278,1027.0,22.0,1,1973.7,6173.7,20.0
2026-02-03 22:40:29.512,733.05,28.46,377,2.790,5.81,0.00,121.0,90.3,0.0,94.99,57.67,5.81,26.1,335.2,0.277,1026.9,22.0,1,1981.6,6181.6,20.0
2026-02-03 22:40:29.561,734.05,28.54,378,2.777,5.79,0.00,120.8,90.3,0.0,94.99,57.67,5.79,26.1,333.7,0.276,1026.8,22.0,1,1989.5,6189.5,20.0
2026-02-03 22:40:29.612,735.05,28.61,379,2.764,5.76,0.00,120.6,90.3,0.0,94.98,57.67,5.76,26.1,332.1,0.274,1026.7,22.0,1,1997.5,6197.5,20.0
2026-02-03 22:40:29.662,736.05,28.69,380,2.752,5.73,0.00,120.4,90.3,0.0,94.97,57.67,5.73,26.1,330.6,0.273,1026.6,22.0,1,2005.4,6205.4,20.0
2026-02-03 22:40:29.712,737.05,28.76,381,2.740,5.71,0.00,120.1,90.3,0.0,94.96,57.67,5.71,26.1,329.2,0.272,1026.5,22.0,1,2013.4,6213.4,20.0
2026-02-03 22:40:29.761,738.05,28.83,382,2.728,5.68,0.00,119.9,90.3,0.0,94.96,57.67,5.68,26.1,327.7,0.271,1026.5,22.0,1,2021.4,6221.4,20.0
2026-02-03 22:40:29.812,739.05,28.90,383,2.716,5.66,0.00,119.7,90.2,0.0,94.95,57.67,5.66,26.1,326.3,0.269,1026.4,22.0,1,2029.5,6229.5,20.0
2026-02-03 22:40:29.862,740.05,28.97,384,2.705,5.63,0.00,119.5,90.2,0.0,94.94,57.67,5.63,26.1,324.9,0.268,1026.3,22.0,1,2037.5,6237.5,20.0
2026-02-03 22:40:29.912,741.05,29.03,385,2.693,5.61,0.00,119.3,90.2,0.0,94.93,57.67,5.61,26.1,323.6,0.267,1026.2,22.0,1,2045.6,6245.6,20.0
2026-02-03 22:40:29.961,742.05,29.10,385,2.682,5.59,0.00,119.1,90.2,0.0,94.93,57.67,5.59,26.1,322.3,0.266,1026.1,22.0,1,2053.7,6253.7,20.0
2026-02-03 22:40:30.012,743.05,29.16,386,2.671,5.57,0.00,118.9,90.2,0.0,94.92,57.67,5.57,26.1,321.0,0.265,1026.0,22.0,1,2061.8,6261.8,20.0
2026-02-03 22:40:30.062,744.05,29.23,387,2.661,5.54,0.00,118.7,90.2,0.0,94.91,57.67,5.54,26.1,319.7,0.264,1025.9,22.0,1,2069.9,6269.9,20.0
2026-02-03 22:40:30.112,745.05,29.29,388,2.651,5.52,0.00,118.5,90.2,0.0,94.90,57.67,5.52,26.1,318.4,0.263,1025.8,22.0,1,2078.0,6278.0,20.0
2026-02-03 22:40:30.161,746.05,29.35,389,2.640,5.50,0.00,118.3,90.2,0.0,94.90,57.67,5.50,26.1,317.2,0.262,1025.7,22.0,1,2086.2,6286.2,20.0
2026-02-03 22:40:30.212,747.05,29.41,390,2.630,5.48,0.00,118.2,90.1,0.0,94.89,57.67,5.48,26.1,316.0,0.261,1025.7,22.0,1,2094.3,6294.3,20.0
2026-02-03 22:40:30.262,748.05,29.46,390,2.621,5.46,0.00,118.0,90.1,0.0,94.88,57.67,5.46,26.1,314.8,0.260,1025.6,22.0,1,2102.5,6302.5,20.0
2026-02-03 22:40:30.312,749.05,29.52,391,2.611,5.44,0.00,117.8,90.1,0.0,94.88,57.67,5.44,26.1,313.7,0.259,1025.5,22.0,1,2110.7,6310.7,20.0
2026-02-03 22:40:30.361,750.05,29.58,392,2.602,5.42,0.00,117.6,90.1,0.0,94.87,57.67,5.42,26.1,312.6,0.258,1025.4,22.0,1,2118.9,6318.9,20.0
2026-02-03 22:40:30.412,751.05,29.63,392,2.593,5.40,0.00,117.4,90.1,0.0,94.86,57.67,5.40,26.1,311.5,0.257,1025.3,22.0,1,2127.2,6327.2,20.0
2026-02-03 22:40:30.462,752.05,29.68,393,2.584,5.38,0.00,117.2,90.1,0.0,94.85,57.67,5.38,26.1,310.4,0.256,1025.2,22.0,1,2135.4,6335.4,20.0
2026-02-03 22:40:30.512,753.05,29.73,394,2.575,5.36,0.00,117.1,90.1,0.0,94.85,57.67,5.36,26.1,309.3,0.255,1025.1,22.0,1,2143.7,6343.7,20.0
2026-02-03 22:40:30.562,754.05,29.79,395,2.566,5.35,0.00,116.9,90.1,0.0,94.84,57.67,5.35,26.1,308.3,0.255,1025.0,22.0,1,2151.9,6351.9,20.0
2026-02-03 22:40:30.612,755.05,29.84,395,2.558,5.33,0.00,116.7,90.1,0.0,94.83,57.67,5.33,26.1,307.3,0.254,1025.0,22.0,1,2160.2,6360.2,20.0
2026-02-03 22:40:30.661,756.05,29.88,396,2.550,5.31,0.00,116.5,90.1,0.0,94.83,57.67,5.31,26.1,306.3,0.253,1024.9,22.0,1,2168.5,6368.5,20.0
2026-02-03 22:40:30.712,757.05,29.93,396,2.542,5.29,0.00,116.4,90.1,0.0,94.82,57.66,5.29,26.1,305.3,0.252,1024.8,22.0,1,2176.8,6376.8,20.0
2026-02-03 22:40:30.762,758.05,29.98,397,2.534,5.28,0.00,116.2,90.0,0.0,94.81,57.66,5.28,26.1,304.4,0.251,1024.7,22.0,1,2185.2,6385.2,20.0
2026-02-03 22:40:30.812,759.05,30.02,398,2.526,5.26,0.00,116.0,90.0,0.0,94.80,57.66,5.26,26.1,303.4,0.251,1024.6,22.0,1,2193.5,6393.5,20.0
2026-02-03 22:40:30.862,760.05,30.08,398,2.583,5.38,0.00,118.8,90.1,0.0,94.80,57.66,5.38,26.1,310.2,0.256,1024.5,22.0,1,2201.9,6401.9,20.0
2026-02-03 22:40:30.911,761.05,30.33,402,4.505,9.38,0.00,205.2,91.1,0.0,94.79,57.45,9.38,26.1,539.2,0.447,1024.4,22.0,1,2210.3,6410.3,20.0
2026-02-03 22:40:30.962,762.05,30.58,405,4.429,9.23,0.00,203.7,91.1,0.0,94.77,57.46,9.23,26.1,530.2,0.439,1024.2,22.0,1,2218.8,6418.8,20.0
2026-02-03 22:40:31.012,763.05,30.82,408,4.356,9.07,0.00,202.1,91.0,0.0,94.76,57.47,9.07,26.1,521.5,0.432,1024.1,22.0,1,2227.3,6427.3,20.0
2026-02-03 22:40:31.062,764.05,31.05,411,4.285,8.93,0.00,200.5,90.9,0.0,94.75,57.47,8.93,26.1,513.0,0.425,1024.0,22.0,1,2236.0,6436.0,20.0
2026-02-03 22:40:31.112,765.05,31.27,414,4.217,8.78,0.00,198.9,90.8,0.0,94.74,57.48,8.78,26.1,504.9,0.418,1023.8,22.0,1,2244.7,6444.7,20.0
2026-02-03 22:40:31.161,766.05,31.48,417,4.151,8.65,0.00,197.4,90.8,0.0,94.73,57.48,8.65,26.1,497.1,0.412,1023.7,22.0,1,2253.4,6453.4,20.0
2026-02-03 22:40:31.212,767.05,31.69,420,4.087,8.52,0.00,195.8,90.7,0.0,94.71,57.49,8.52,26.1,489.5,0.405,1023.5,22.0,1,2262.2,6462.2,20.0
2026-02-03 22:40:31.262,768.05,31.88,422,3.968,8.27,0.00,191.6,90.6,0.0,94.70,57.50,8.27,26.1,475.4,0.394,1023.4,22.0,1,2271.1,6471.1,20.0
2026-02-03 22:40:31.312,769.05,32.07,425,3.912,8.15,0.00,190.2,90.5,0.0,94.69,57.50,8.15,26.1,468.6,0.388,1023.3,22.0,1,2280.0,6480.0,20.0
2026-02-03 22:40:31.362,770.05,32.24,427,3.801,7.92,0.00,186.1,90.4,0.0,94.68,57.51,7.92,26.1,455.4,0.377,1023.1,22.0,1,2288.9,6488.9,20.0
2026-02-03 22:40:31.411,771.05,32.41,429,3.751,7.81,0.00,184.8,90.3,0.0,94.67,57.51,7.81,26.1,449.4,0.372,1023.0,22.0,1,2297.9,6497.9,20.0
2026-02-03 22:40:31.461,772.05,32.57,431,3.648,7.60,0.00,180.8,90.2,0.0,94.66,57.52,7.60,26.1,437.1,0.362,1022.9,22.0,1,2307.0,6507.0,20.0
2026-02-03 22:40:31.512,773.05,32.72,433,3.603,7.51,0.00,179.6,90.2,0.0,94.65,57.53,7.51,26.1,431.8,0.357,1022.8,22.0,1,2316.1,6516.1,20.0
2026-02-03 22:40:31.562,774.05,32.86,435,3.507,7.31,0.00,175.8,90.1,0.0,94.64,57.53,7.31,26.1,420.3,0.348,1022.7,22.0,1,2325.2,6525.2,20.0
2026-02-03 22:40:31.612,775.05,33.00,437,3.467,7.22,0.00,174.6,90.0,0.0,94.63,57.54,7.22,26.1,415.6,0.344,1022.6,22.0,1,2334.4,6534.4,20.0
2026-02-03 22:40:31.662,776.05,33.13,439,3.429,7.14,0.00,173.5,90.0,0.0,94.62,57.54,7.14,26.1,411.1,0.340,1022.4,22.0,1,2343.6,6543.6,20.0
2026-02-03 22:40:31.711,777.05,33.25,441,3.341,6.96,0.00,169.9,89.9,0.0,94.61,57.55,6.96,26.1,400.5,0.331,1022.3,22.0,1,2352.8,6552.8,20.0
2026-02-03 22:40:31.762,778.05,33.37,442,3.307,6.89,0.00,168.9,89.9,0.0,94.61,57.55,6.89,26.1,396.5,0.328,1022.2,22.0,1,2362.1,6562.1,20.0
2026-02-03 22:40:31.812,779.05,33.48,444,3.224,6.72,0.00,165.4,89.8,0.0,94.60,57.56,6.72,26.2,386.6,0.320,1022.1,22.0,1,2371.4,6571.4,20.0
2026-02-03 22:40:31.862,780.05,33.58,445,3.194,6.65,0.00,164.4,89.7,0.0,94.59,57.56,6.65,26.2,383.0,0.317,1022.0,22.0,1,2380.7,6580.7,20.0
2026-02-03 22:40:31.912,781.05,33.69,446,3.166,6.60,0.00,163.5,89.7,0.0,94.58,57.56,6.60,26.2,379.6,0.314,1021.9,22.0,1,2390.1,6590.1,20.0
2026-02-03 22:40:31.961,782.05,33.78,448,3.089,6.44,0.00,160.2,89.6,0.0,94.57,57.57,6.44,26.2,370.4,0.306,1021.8,22.0,1,2399.4,6599.4,20.0
2026-02-03 22:40:32.012,783.05,33.87,449,3.064,6.38,0.00,159.4,89.6,0.0,94.56,57.57,6.38,26.2,367.4,0.304,1021.7,22.0,1,2408.8,6608.8,20.0
2026-02-03 22:40:32.062,784.05,33.96,450,3.040,6.33,0.00,158.6,89.6,0.0,94.55,57.57,6.33,26.2,364.5,0.302,1021.6,22.0,1,2418.3,6618.3,20.0
2026-02-03 22:40:32.112,785.05,34.04,451,3.016,6.28,0.00,157.8,89.6,0.0,94.55,57.57,6.28,26.2,361.7,0.299,1021.5,22.0,1,2427.7,6627.7,20.0
2026-02-03 22:40:32.162,786.05,34.12,452,2.946,6.14,0.00,154.6,89.5,0.0,94.54,57.58,6.14,26.2,353.3,0.292,1021.4,22.0,1,2437.2,6637.2,20.0
2026-02-03 22:40:32.211,787.05,34.20,453,2.925,6.09,0.00,154.0,89.5,0.0,94.53,57.58,6.09,26.2,350.9,0.290,1021.3,22.0,1,2446.7,6646.7,20.0
2026-02-03 22:40:32.262,788.05,34.27,454,2.906,6.05,0.00,153.3,89.4,0.0,94.52,57.58,6.05,26.2,348.5,0.288,1021.2,22.0,1,2456.2,6656.2,20.0
2026-02-03 22:40:32.312,789.05,34.34,455,2.887,6.01,0.00,152.6,89.4,0.0,94.51,57.58,6.01,26.2,346.3,0.286,1021.1,22.0,1,2465.8,6665.8,20.0
2026-02-03 22:40:32.362,790.05,34.40,456,2.822,5.88,0.00,148.0,90.4,0.0,94.51,57.58,5.88,26.2,338.5,0.280,1021.0,22.0,1,2475.3,6675.3,20.0
2026-02-03 22:40:32.411,791.05,34.46,457,2.806,5.84,0.00,147.4,90.3,0.0,94.50,57.58,5.84,26.2,336.6,0.278,1020.9,22.0,1,2484.9,6684.9,20.0
2026-02-03 22:40:32.462,792.05,34.52,457,2.790,5.81,0.00,146.9,90.3,0.0,94.49,57.58,5.81,26.2,334.7,0.277,1020.8,22.0,1,2494.5,6694.5,20.0
2026-02-03 22:40:32.512,793.05,34.58,458,2.774,5.78,0.00,146.4,90.3,0.0,94.48,57.58,5.78,26.2,332.8,0.275,1020.7,22.0,1,2504.1,6704.1,20.0
2026-02-03 22:40:32.562,794.05,34.64,459,2.759,5.75,0.00,145.8,90.3,0.0,94.47,57.58,5.75,26.2,331.0,0.274,1020.6,22.0,1,2513.7,6713.7,20.0
2026-02-03 22:40:32.611,795.05,34.69,460,2.745,5.72,0.00,145.3,90.3,0.0,94.47,57.58,5.72,26.2,329.3,0.272,1020.5,22.0,1,2523.3,6723.3,20.0
2026-02-03 22:40:32.662,796.05,34.74,460,2.686,5.60,0.00,142.5,90.2,0.0,94.46,57.59,5.60,26.2,322.3,0.266,1020.5,22.0,1,2533.0,6733.0,20.0
2026-02-03 22:40:32.712,797.05,34.78,461,2.674,5.57,0.00,142.1,90.2,0.0,94.45,57.59,5.57,26.2,320.8,0.265,1020.4,22.0,1,2542.7,6742.7,20.0
2026-02-03 22:40:32.762,798.05,34.83,461,2.662,5.55,0.00,141.7,90.2,0.0,94.45,57.59,5.55,26.2,319.4,0.264,1020.3,22.0,1,2552.3,6752.3,20.0
2026-02-03 22:40:32.812,799.05,34.87,462,2.651,5.52,0.00,141.3,90.2,0.0,94.44,57.59,5.52,26.2,318.1,0.263,1020.2,22.0,1,2562.0,6762.0,20.0
2026-02-03 22:40:32.861,800.05,34.91,463,2.640,5.50,0.00,140.9,90.2,0.0,94.43,57.59,5.50,26.2,316.7,0.262,1020.1,22.0,1,2571.7,6771.7,20.0
2026-02-03 22:40:32.912,801.05,34.96,463,2.629,5.48,0.00,140.5,90.1,0.0,94.42,57.59,5.48,26.2,315.4,0.261,1020.0,22.0,1,2581.4,6781.4,20.0
2026-02-03 22:40:32.962,802.05,34.99,464,2.619,5.46,0.00,140.1,90.1,0.0,94.42,57.59,5.46,26.2,314.2,0.260,1019.9,22.0,1,2591.2,6791.2,20.0
2026-02-03 22:40:33.012,803.05,35.03,464,2.609,5.43,0.00,139.8,90.1,0.0,94.41,57.59,5.43,26.2,313.0,0.259,1019.8,22.0,1,2600.9,6800.9,20.0
2026-02-03 22:40:33.061,804.05,35.07,465,2.556,5.32,0.00,137.2,90.1,0.0,94.40,57.59,5.32,26.2,306.6,0.254,1019.8,22.0,1,2610.6,6810.6,20.0
2026-02-03 22:40:33.111,805.05,35.10,465,2.547,5.31,0.00,136.9,90.1,0.0,94.39,57.59,5.31,26.2,305.7,0.253,1019.7,22.0,1,2620.4,6820.4,20.0
2026-02-03 22:40:33.162,806.05,35.13,465,2.540,5.29,0.00,136.6,90.1,0.0,94.39,57.59,5.29,26.2,304.7,0.252,1019.6,22.0,1,2630.1,6830.1,20.0
2026-02-03 22:40:33.212,807.05,35.16,466,2.532,5.27,0.00,136.3,90.0,0.0,94.38,57.59,5.27,26.2,303.8,0.251,1019.5,22.0,1,2639.9,6839.9,20.0
2026-02-03 22:40:33.262,808.05,35.19,466,2.524,5.26,0.00,136.0,90.0,0.0,94.37,57.59,5.26,26.2,302.9,0.250,1019.4,22.0,1,2649.7,6849.7,20.0
2026-02-03 22:40:33.312,809.05,35.21,467,2.517,5.24,0.00,135.7,90.0,0.0,94.37,57.59,5.24,26.2,302.0,0.250,1019.3,22.0,1,2659.5,6859.5,20.0
2026-02-03 22:40:33.361,810.05,35.24,467,2.510,5.23,0.00,135.5,90.0,0.0,94.36,57.59,5.23,26.2,301.2,0.249,1019.2,22.0,1,2669.2,6869.2,20.0
2026-02-03 22:40:33.412,811.05,35.27,467,2.503,5.22,0.00,135.2,90.0,0.0,94.35,57.59,5.22,26.2,300.4,0.248,1019.2,22.0,1,2679.0,6879.0,20.0
2026-02-03 22:40:33.462,812.05,35.29,468,2.497,5.20,0.00,135.0,90.0,0.0,94.35,57.59,5.20,26.2,299.6,0.248,1019.1,22.0,1,2688.8,6888.8,20.0
2026-02-03 22:40:33.512,813.05,35.32,468,2.490,5.19,0.00,134.7,90.0,0.0,94.34,57.59,5.19,26.2,298.8,0.247,1019.0,22.0,1,2698.7,6898.7,20.0
2026-02-03 22:40:33.561,814.05,35.34,468,2.484,5.18,0.00,134.5,90.0,0.0,94.33,57.59,5.18,26.2,298.0,0.246,1018.9,22.0,1,2708.5,6908.5,20.0
2026-02-03 22:40:33.612,815.05,35.36,468,2.436,5.08,0.00,132.1,89.9,0.0,94.33,57.59,5.08,26.2,292.3,0.242,1018.8,22.0,1,2718.3,6918.3,20.0
2026-02-03 22:40:33.662,816.05,35.30,468,1.677,3.49,0.00,91.8,89.1,0.0,94.32,57.67,3.49,26.2,201.5,0.166,1018.8,22.0,1,2728.1,6928.1,20.0
2026-02-03 22:40:33.712,817.05,35.24,467,1.687,3.52,0.00,92.2,89.2,0.0,94.32,57.67,3.52,26.2,202.7,0.167,1018.7,22.0,1,2737.9,6937.9,20.0
2026-02-03 22:40:33.762,818.05,35.18,466,1.698,3.54,0.00,92.6,89.2,0.0,94.31,57.67,3.54,26.2,204.0,0.168,1018.7,22.0,1,2747.7,6947.7,20.0
